Date,Close,High,Low,Open,Volume,Agg_mean,Agg_max,Agg_std,Agg_min,Kurt,skewness,month,year,day,dayOfweek,is_weekend,dayOfyear,quarter,lag_1,lag_2,lag_3
2022-07-05,1761.800048828125,1805.4000244140625,1761.800048828125,1805.4000244140625,64.0,1359.1500244140625,1805.4000244140625,863.6779401490643,64.0,3.988488822074167,-1.9966219042805846,7,2022,5,2,0,186,3,1798.9000244140625,1804.0999755859375,1813.699951171875
2022-07-06,1734.9000244140625,1768.0,1734.0,1762.5,1729.0,1748.375,1768.0,19.72044201668242,1729.0,-5.306437216111403,0.011551892792239256,7,2022,6,3,0,187,3,1761.800048828125,1798.9000244140625,1804.0999755859375
2022-07-07,1737.9000244140625,1745.199951171875,1737.0,1745.199951171875,1869.0,1774.0999755859375,1869.0,63.384660722011795,1737.0,3.929061014226491,1.9773955932122296,7,2022,7,4,0,188,3,1734.9000244140625,1761.800048828125,1798.9000244140625
2022-07-08,1740.5999755859375,1749.300048828125,1732.0999755859375,1738.0999755859375,370.0,1397.375,1749.300048828125,684.9537572923499,370.0,3.9978421390138976,-1.99934944755861,7,2022,8,5,0,189,3,1737.9000244140625,1734.9000244140625,1761.800048828125
2022-07-11,1730.0,1736.699951171875,1730.0,1732.5,75.0,1318.5499877929688,1736.699951171875,829.0379342275883,75.0,3.999777844588344,-1.9999332643623378,7,2022,11,1,0,192,3,1740.5999755859375,1737.9000244140625,1734.9000244140625
2022-07-12,1723.300048828125,1735.5,1723.300048828125,1734.199951171875,451.0,1411.0,1735.5,640.0233795041011,451.0,3.9985304964074224,-1.9995625161629493,7,2022,12,2,0,193,3,1730.0,1740.5999755859375,1737.9000244140625
2022-07-13,1734.199951171875,1734.199951171875,1710.0,1710.0,368.0,1380.5499877929688,1734.199951171875,675.1297148113758,368.0,3.9943591752299774,-1.9982802187649962,7,2022,13,3,0,194,3,1723.300048828125,1730.0,1740.5999755859375
2022-07-14,1704.5,1710.5,1704.5,1710.300048828125,1289.0,1603.5750122070312,1710.5,209.73513290367376,1289.0,3.9964475372423323,-1.9989473250838652,7,2022,14,4,0,195,3,1734.199951171875,1723.300048828125,1730.0
2022-07-15,1702.4000244140625,1709.699951171875,1701.0999755859375,1705.4000244140625,721.0,1459.2999877929688,1709.699951171875,492.2125136418344,721.0,3.998982466773242,-1.9996947323165155,7,2022,15,5,0,196,3,1704.5,1734.199951171875,1723.300048828125
2022-07-18,1709.199951171875,1712.4000244140625,1709.199951171875,1712.199951171875,264.0,1349.4499816894531,1712.4000244140625,723.6348013479201,264.0,3.999918063519793,-1.999975465159619,7,2022,18,1,0,199,3,1702.4000244140625,1704.5,1734.199951171875
2022-07-19,1710.0,1714.4000244140625,1706.0999755859375,1712.300048828125,1684.0,1704.2000122070312,1714.4000244140625,13.920023901943592,1684.0,2.6260647108554274,-1.6419003491988577,7,2022,19,2,0,200,3,1709.199951171875,1702.4000244140625,1704.5
2022-07-20,1699.5,1708.5,1699.5,1707.0999755859375,130.0,1311.2749938964844,1708.5,787.5265896405463,130.0,3.999494177288579,-1.9998489005964846,7,2022,20,3,0,201,3,1710.0,1709.199951171875,1702.4000244140625
2022-07-21,1712.699951171875,1715.5,1679.800048828125,1687.0,183.0,1316.3250122070312,1715.5,755.7072411535231,183.0,3.9917821323015836,-1.997493851506765,7,2022,21,4,0,202,3,1699.5,1710.0,1709.199951171875
2022-07-22,1727.0999755859375,1735.0,1713.0,1713.300048828125,61.0,1305.5750122070312,1735.0,829.7806150457071,61.0,3.9969452982028493,-1.9990727036309766,7,2022,22,5,0,203,3,1712.699951171875,1699.5,1710.0
2022-07-25,1719.0,1732.0,1719.0,1727.0,67.0,1311.25,1732.0,829.5172793056614,67.0,3.9991653452204474,-1.9997501870080239,7,2022,25,1,0,206,3,1727.0999755859375,1712.699951171875,1699.5
2022-07-26,1717.699951171875,1718.0,1717.699951171875,1718.0,1.0,1288.6749877929688,1718.0,858.4500035146735,1.0,3.9999994569723754,-1.9999998371170142,7,2022,26,2,0,207,3,1719.0,1727.0999755859375,1712.699951171875
2022-07-27,1719.0999755859375,1719.0999755859375,1719.0999755859375,1719.0999755859375,144865.0,37505.57498168945,144865.0,71572.95001220703,1719.0999755859375,4.0000000000000036,2.0,7,2022,27,3,0,208,3,1717.699951171875,1719.0,1727.0999755859375
2022-07-28,1750.300048828125,1755.0,1732.0,1732.300048828125,37236.0,10613.825012207031,37236.0,17748.119927663356,1732.0,3.9999926289982177,1.9999977899631771,7,2022,28,4,0,209,3,1719.0999755859375,1717.699951171875,1719.0
2022-07-29,1762.9000244140625,1765.699951171875,1750.0,1754.0,3485.0,2188.6749877929688,3485.0,864.2423481111754,1750.0,3.998807064476356,1.999644016462537,7,2022,29,5,0,210,3,1750.300048828125,1719.0999755859375,1717.699951171875
2022-08-01,1769.0,1772.5,1756.0999755859375,1763.9000244140625,705.0,1499.375,1772.5,529.6256879095085,705.0,3.9968041574400814,-1.9990402053348677,8,2022,1,1,0,213,3,1762.9000244140625,1750.300048828125,1719.0999755859375
2022-08-02,1771.0999755859375,1786.5999755859375,1759.4000244140625,1772.0999755859375,1078.0,1599.0249938964844,1786.5999755859375,347.52770523655084,1078.0,3.9796222357535243,-1.9938624010202939,8,2022,2,2,0,214,3,1769.0,1762.9000244140625,1750.300048828125
2022-08-03,1758.0,1770.5,1753.0,1756.699951171875,399.0,1419.7999877929688,1770.5,680.5749890349118,399.0,3.997567341473655,-1.9992638582966944,8,2022,3,3,0,215,3,1771.0999755859375,1769.0,1762.9000244140625
2022-08-04,1788.5,1792.0999755859375,1767.699951171875,1769.4000244140625,285.0,1403.5499877929688,1792.0999755859375,745.782947273106,285.0,3.995597903249706,-1.9986607837425507,8,2022,4,4,0,216,3,1758.0,1771.0999755859375,1769.0
2022-08-05,1772.9000244140625,1791.4000244140625,1764.199951171875,1791.199951171875,645.0,1497.9499816894531,1791.4000244140625,568.7768131965137,645.0,3.989754269430904,-1.9969895947140122,8,2022,5,5,0,217,3,1788.5,1758.0,1771.0999755859375
2022-08-08,1786.800048828125,1786.800048828125,1771.800048828125,1771.800048828125,127.0,1364.3500366210938,1786.800048828125,824.930330560297,127.0,3.9985395148619105,-1.9995582756703234,8,2022,8,1,0,220,3,1772.9000244140625,1788.5,1758.0
2022-08-09,1794.0,1796.0999755859375,1789.0,1790.0,249.0,1406.0249938964844,1796.0999755859375,771.3563786070547,249.0,3.999669901692588,-1.9999006176539202,8,2022,9,2,0,221,3,1786.800048828125,1772.9000244140625,1788.5
2022-08-10,1795.5999755859375,1804.9000244140625,1787.800048828125,1804.4000244140625,601.0,1499.5250244140625,1804.9000244140625,599.0693798020449,601.0,3.9964492174325166,-1.9989478316866311,8,2022,10,3,0,222,3,1794.0,1786.800048828125,1772.9000244140625
2022-08-11,1789.699951171875,1794.300048828125,1785.699951171875,1794.300048828125,1235.0,1652.3250122070312,1794.300048828125,278.24621123781503,1235.0,3.9957111887554113,-1.9987307176375653,8,2022,11,4,0,223,3,1795.5999755859375,1794.0,1786.800048828125
2022-08-12,1798.5999755859375,1800.4000244140625,1784.300048828125,1786.300048828125,187.0,1389.5000305175781,1800.4000244140625,801.6987042873745,187.0,3.9984121796863334,-1.9995198315743017,8,2022,12,5,0,224,3,1789.699951171875,1795.5999755859375,1794.0
2022-08-15,1781.4000244140625,1799.0,1774.699951171875,1799.0,64.0,1359.1749877929688,1799.0,863.52597469549,64.0,3.9964480313912,-1.9989475210433574,8,2022,15,1,0,227,3,1798.5999755859375,1789.699951171875,1795.5999755859375
2022-08-16,1773.199951171875,1777.4000244140625,1771.4000244140625,1777.4000244140625,308.0,1408.5500183105469,1777.4000244140625,733.7054640062304,308.0,3.9997019747483087,-1.999910915834533,8,2022,16,2,0,228,3,1781.4000244140625,1798.5999755859375,1789.699951171875
2022-08-17,1760.300048828125,1769.699951171875,1760.0,1769.699951171875,23.0,1330.5999755859375,1769.699951171875,871.7453095635758,23.0,3.9994477004038522,-1.9998351242286065,8,2022,17,3,0,229,3,1773.199951171875,1781.4000244140625,1798.5999755859375
2022-08-18,1755.300048828125,1762.9000244140625,1753.4000244140625,1762.9000244140625,321.0,1400.0500183105469,1762.9000244140625,719.3806184693397,321.0,3.9992215332494645,-1.999767820192279,8,2022,18,4,0,230,3,1760.300048828125,1773.199951171875,1781.4000244140625
2022-08-19,1747.5999755859375,1754.300048828125,1747.5,1753.699951171875,49.0,1326.125,1754.300048828125,851.4222155817873,49.0,3.9997386680589173,-1.999921858520481,8,2022,19,5,0,231,3,1755.300048828125,1760.300048828125,1773.199951171875
2022-08-22,1734.0,1740.5,1726.5,1740.5,347.0,1388.625,1740.5,694.4480272129802,347.0,3.9981816875431484,-1.9994593369840157,8,2022,22,1,0,234,3,1747.5999755859375,1755.300048828125,1760.300048828125
2022-08-23,1746.800048828125,1748.9000244140625,1731.9000244140625,1738.0,509.0,1431.9500122070312,1748.9000244140625,615.3401877883135,509.0,3.9973983524110714,-1.9992155206860698,8,2022,23,2,0,235,3,1734.0,1747.5999755859375,1755.300048828125
2022-08-24,1747.800048828125,1751.800048828125,1743.5999755859375,1745.0,187.0,1356.8500061035156,1751.800048828125,779.9082274398404,187.0,3.9995794632778114,-1.99987335196004,8,2022,24,3,0,236,3,1746.800048828125,1734.0,1747.5999755859375
2022-08-25,1757.699951171875,1761.800048828125,1755.0,1761.5999755859375,172.0,1362.6000061035156,1761.800048828125,793.7396255494107,172.0,3.9996822292768286,-1.9999050237218507,8,2022,25,4,0,237,3,1747.800048828125,1746.800048828125,1734.0
2022-08-26,1736.0999755859375,1755.0,1736.0999755859375,1754.0,202.0,1361.7749938964844,1755.0,773.2320887509374,202.0,3.9974581563282,-1.9992453308689102,8,2022,26,5,0,238,3,1757.699951171875,1747.800048828125,1746.800048828125
2022-08-29,1736.5999755859375,1741.199951171875,1732.0999755859375,1732.4000244140625,950.0,1538.9249877929688,1741.199951171875,392.6393458638743,950.0,3.997706536463003,-1.999304920551153,8,2022,29,1,0,241,3,1736.0999755859375,1757.699951171875,1747.800048828125
2022-08-30,1723.199951171875,1739.0,1720.699951171875,1736.4000244140625,385.0,1395.2749938964844,1739.0,673.5651743711002,385.0,3.9970970081841344,-1.9991380655985935,8,2022,30,2,0,242,3,1736.5999755859375,1736.0999755859375,1757.699951171875
2022-08-31,1712.800048828125,1720.9000244140625,1708.5,1718.300048828125,2133.0,1820.1750183105469,2133.0,208.61832190538703,1708.5,3.987102973541031,1.9960513802590434,8,2022,31,3,0,243,3,1723.199951171875,1736.5999755859375,1736.0999755859375
2022-09-01,1696.5999755859375,1707.9000244140625,1693.9000244140625,1707.9000244140625,683.0,1448.1750183105469,1707.9000244140625,510.15936884535114,683.0,3.9966228286046643,-1.9989990105975248,9,2022,1,4,0,244,3,1712.800048828125,1723.199951171875,1736.5999755859375
2022-09-02,1709.800048828125,1715.699951171875,1703.0999755859375,1703.4000244140625,182.0,1326.0499877929688,1715.699951171875,762.7225821496074,182.0,3.998821795067247,-1.9996439541526088,9,2022,2,5,0,245,3,1696.5999755859375,1712.800048828125,1723.199951171875
2022-09-06,1700.4000244140625,1717.4000244140625,1699.699951171875,1709.699951171875,697.0,1455.9499816894531,1717.4000244140625,506.01854188100424,697.0,3.9958900738434835,-1.9987705961910418,9,2022,6,2,0,249,3,1709.800048828125,1696.5999755859375,1712.800048828125
2022-09-07,1715.300048828125,1715.300048828125,1694.699951171875,1694.800048828125,651.0,1438.9500122070312,1715.300048828125,525.3893277044103,651.0,3.9932909761801625,-1.9979514915145684,9,2022,7,3,0,250,3,1700.4000244140625,1709.800048828125,1696.5999755859375
2022-09-08,1708.0,1718.199951171875,1705.300048828125,1718.199951171875,1193.0,1583.6749877929688,1718.199951171875,260.5209736297853,1193.0,3.988928437411225,-1.9967495688386614,9,2022,8,4,0,251,3,1715.300048828125,1700.4000244140625,1709.800048828125
2022-09-09,1716.199951171875,1720.0,1712.800048828125,1719.199951171875,635.0,1446.75,1720.0,541.1762588334799,635.0,3.999288194388768,-1.9997875934979792,9,2022,9,5,0,252,3,1708.0,1715.300048828125,1700.4000244140625
2022-09-12,1728.0999755859375,1728.0999755859375,1727.4000244140625,1727.4000244140625,68.0,1312.7250061035156,1728.0999755859375,829.8167363367297,68.0,3.9999968386949476,-1.9999990512527663,9,2022,12,1,0,255,3,1716.199951171875,1708.0,1715.300048828125
2022-09-13,1705.0,1720.5,1697.300048828125,1720.5,432.0,1392.5750122070312,1720.5,640.4767227772093,432.0,3.9940995236248042,-1.9982577638125234,9,2022,13,2,0,256,3,1728.0999755859375,1716.199951171875,1708.0
2022-09-14,1696.5,1701.800048828125,1696.5,1698.699951171875,532.0,1407.25,1701.800048828125,583.5040503437656,532.0,3.9997225591794106,-1.9999166825983619,9,2022,14,3,0,257,3,1705.0,1728.0999755859375,1716.199951171875
2022-09-15,1665.4000244140625,1686.0,1662.300048828125,1685.5,1125.0,1539.7000122070312,1686.0,276.6876650501175,1125.0,3.9672091590899115,-1.990515271171664,9,2022,15,4,0,258,3,1696.5,1705.0,1728.0999755859375
2022-09-16,1671.699951171875,1674.9000244140625,1651.699951171875,1660.4000244140625,464.0,1362.75,1674.9000244140625,599.2430813277755,464.0,3.9949247260300353,-1.9984676191340902,9,2022,16,5,0,259,3,1665.4000244140625,1696.5,1705.0
2022-09-19,1666.199951171875,1669.4000244140625,1658.5,1661.800048828125,580.0,1392.4250183105469,1669.4000244140625,541.6359070231355,580.0,3.998585373549023,-1.9995734906643245,9,2022,19,1,0,262,3,1671.699951171875,1665.4000244140625,1696.5
2022-09-20,1659.699951171875,1659.699951171875,1659.699951171875,1659.699951171875,2830.0,1952.2749633789062,2830.0,585.1500244140625,1659.699951171875,4.0,1.9999999999999998,9,2022,20,2,0,263,3,1666.199951171875,1671.699951171875,1665.4000244140625
2022-09-21,1664.5999755859375,1680.0999755859375,1664.5999755859375,1665.5,2337.0,1836.7999877929688,2337.0,333.5423391712917,1664.5999755859375,3.9907956240496993,1.9972920618234056,9,2022,21,3,0,264,3,1659.699951171875,1666.199951171875,1671.699951171875
2022-09-22,1670.800048828125,1670.800048828125,1668.300048828125,1668.300048828125,973.0,1495.1000366210938,1670.800048828125,348.06868622267166,973.0,3.9997712704836736,-1.9999311611775374,9,2022,22,4,0,265,3,1664.5999755859375,1659.699951171875,1666.199951171875
2022-09-23,1645.300048828125,1667.0,1645.300048828125,1667.0,1224.0,1550.8250122070312,1667.0,218.12334180922807,1224.0,3.9546399123425218,-1.986960465795435,9,2022,23,5,0,266,3,1670.800048828125,1664.5999755859375,1659.699951171875
2022-09-26,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1205.0,1518.7250366210938,1623.300048828125,209.1500244140625,1205.0,4.0,-1.9999999999999998,9,2022,26,1,0,269,3,1645.300048828125,1670.800048828125,1664.5999755859375
2022-09-27,1626.699951171875,1636.5999755859375,1626.699951171875,1632.199951171875,888.0,1445.8749694824219,1636.5999755859375,371.938696710791,888.0,3.9976254287967983,-1.9992889813392258,9,2022,27,2,0,270,3,1623.300048828125,1645.300048828125,1670.800048828125
2022-09-28,1660.4000244140625,1660.4000244140625,1620.4000244140625,1620.4000244140625,18311.0,5803.050018310547,18311.0,8338.654640873037,1620.4000244140625,3.99989756758276,1.999969335606875,9,2022,28,3,0,271,3,1626.699951171875,1623.300048828125,1645.300048828125
2022-09-29,1658.5,1662.5999755859375,1640.0,1657.0,6028.0,2746.8999938964844,6028.0,2187.4211127066455,1640.0,3.99961490892138,1.9998841111671275,9,2022,29,4,0,272,3,1660.4000244140625,1626.699951171875,1623.300048828125
2022-09-30,1662.4000244140625,1672.699951171875,1658.0,1661.699951171875,548.0,1385.0999755859375,1672.699951171875,558.1015692811796,548.0,3.9975123702286908,-1.999247780543255,9,2022,30,5,0,273,3,1658.5,1660.4000244140625,1626.699951171875
2022-10-03,1692.9000244140625,1700.0,1661.9000244140625,1667.199951171875,410.0,1359.7749938964844,1700.0,633.4075129094032,410.0,3.986100527853562,-1.9957300208441948,10,2022,3,1,0,276,4,1662.4000244140625,1658.5,1660.4000244140625
2022-10-04,1721.0999755859375,1728.0,1696.0,1701.199951171875,291.0,1354.0499877929688,1728.0,708.8386737235854,291.0,3.9922758272821603,-1.9976429886567468,10,2022,4,2,0,277,4,1692.9000244140625,1662.4000244140625,1658.5
2022-10-05,1711.4000244140625,1726.5999755859375,1703.0,1724.0999755859375,418.0,1392.9249877929688,1726.5999755859375,650.0361823356762,418.0,3.9946393347765863,-1.9984149956472048,10,2022,5,3,0,278,4,1721.0999755859375,1692.9000244140625,1662.4000244140625
2022-10-06,1711.699951171875,1723.300048828125,1709.0999755859375,1721.0,133.0,1321.6000061035156,1723.300048828125,792.424440206051,133.0,3.9987604439836772,-1.99963058352342,10,2022,6,4,0,279,4,1711.4000244140625,1721.0999755859375,1692.9000244140625
2022-10-07,1700.5,1710.0999755859375,1693.699951171875,1710.0999755859375,179.0,1323.2249755859375,1710.0999755859375,762.8558259461702,179.0,3.9979313657562052,-1.9993852657811035,10,2022,7,5,0,280,4,1711.699951171875,1711.4000244140625,1721.0999755859375
2022-10-10,1667.300048828125,1693.4000244140625,1667.0,1693.4000244140625,195.0,1312.2000122070312,1693.4000244140625,744.9039752940337,195.0,3.994352964439308,-1.9983320324598333,10,2022,10,1,0,283,4,1700.5,1711.699951171875,1711.4000244140625
2022-10-11,1678.699951171875,1678.699951171875,1661.0,1661.800048828125,167.0,1292.125,1678.699951171875,750.1277370887384,167.0,3.99765060267886,-1.9992879049138002,10,2022,11,2,0,284,4,1667.300048828125,1700.5,1711.699951171875
2022-10-12,1670.300048828125,1672.699951171875,1668.0,1668.0,149.0,1289.4249877929688,1672.699951171875,760.2865534500359,149.0,3.9998305074974176,-1.999949012040962,10,2022,12,3,0,285,4,1678.699951171875,1667.300048828125,1700.5
2022-10-13,1670.0,1675.300048828125,1641.5,1675.199951171875,729.0,1430.25,1675.300048828125,467.7706453700611,729.0,3.9763305826016158,-1.993117635920958,10,2022,13,4,0,286,4,1670.300048828125,1678.699951171875,1667.300048828125
2022-10-14,1641.699951171875,1667.0,1640.0,1665.300048828125,82.0,1263.5750122070312,1667.0,787.8134311140252,82.0,3.9950350478430963,-1.9985317974984917,10,2022,14,5,0,287,4,1670.0,1670.300048828125,1678.699951171875
2022-10-17,1657.0,1657.0,1646.800048828125,1650.199951171875,238.0,1298.0,1657.0,706.6793897442634,238.0,3.999281517889404,-1.9997837914924819,10,2022,17,1,0,290,4,1641.699951171875,1670.0,1670.300048828125
2022-10-18,1649.0,1655.199951171875,1649.0,1651.4000244140625,597.0,1388.1499938964844,1655.199951171875,527.4395057808068,597.0,3.9995322049450195,-1.9998594167328192,10,2022,18,2,0,291,4,1657.0,1641.699951171875,1670.0
2022-10-19,1627.5,1637.5,1627.5,1637.5,84.0,1246.625,1637.5,775.0976685768919,84.0,3.9992570590728214,-1.999778386184994,10,2022,19,3,0,292,4,1649.0,1657.0,1641.699951171875
2022-10-20,1630.800048828125,1641.4000244140625,1622.800048828125,1622.800048828125,477.0,1341.0000305175781,1641.4000244140625,576.0667524130148,477.0,3.9954174346301343,-1.9986051242406893,10,2022,20,4,0,293,4,1627.5,1649.0,1657.0
2022-10-21,1651.0,1653.9000244140625,1634.0999755859375,1634.0999755859375,224.0,1286.5249938964844,1653.9000244140625,708.411488589168,224.0,3.9965608791237806,-1.9989552352460196,10,2022,21,5,0,294,4,1630.800048828125,1627.5,1649.0
2022-10-24,1648.699951171875,1662.699951171875,1648.699951171875,1662.699951171875,29.0,1250.7749633789062,1662.699951171875,814.5433788706482,29.0,3.9986796128691644,-1.9996068796883681,10,2022,24,1,0,297,4,1651.0,1630.800048828125,1627.5
2022-10-25,1652.800048828125,1652.800048828125,1637.300048828125,1648.199951171875,880.0,1454.5750122070312,1652.800048828125,383.1051490968085,880.0,3.994200565089969,-1.9982775347741177,10,2022,25,2,0,298,4,1648.699951171875,1651.0,1630.800048828125
2022-10-26,1664.0,1667.0,1649.800048828125,1649.800048828125,89.0,1263.9000244140625,1667.0,783.3086482715687,89.0,3.9978729643319646,-1.9993555811897563,10,2022,26,3,0,299,4,1652.800048828125,1648.699951171875,1651.0
2022-10-27,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298.0,1820.0249633789062,2298.0,318.6500244140625,1660.699951171875,3.9999999999999964,2.0,10,2022,27,4,0,300,4,1664.0,1652.800048828125,1648.699951171875
2022-10-28,1639.5999755859375,1661.0,1638.699951171875,1661.0,626.0,1396.6749877929688,1661.0,513.890858667074,626.0,3.9915127645805697,-1.9975017205126187,10,2022,28,5,0,301,4,1660.699951171875,1664.0,1652.800048828125
2022-10-31,1635.9000244140625,1641.800048828125,1633.4000244140625,1641.800048828125,522.0,1359.7500305175781,1641.800048828125,558.5140578504444,522.0,3.998989670308749,-1.999698909497716,10,2022,31,1,0,304,4,1639.5999755859375,1660.699951171875,1664.0
2022-11-01,1645.0,1653.699951171875,1630.800048828125,1630.800048828125,985.0,1475.0750122070312,1653.699951171875,326.89496808159345,985.0,3.978719199705747,-1.9934085567095126,11,2022,1,2,0,305,4,1635.9000244140625,1639.5999755859375,1660.699951171875
2022-11-02,1645.699951171875,1664.699951171875,1634.0,1650.800048828125,612.0,1390.375,1664.699951171875,519.0684496103197,612.0,3.9882785968964427,-1.9964955671943094,11,2022,2,3,0,306,4,1645.0,1635.9000244140625,1639.5999755859375
2022-11-03,1627.300048828125,1629.199951171875,1615.0999755859375,1629.199951171875,1427.0,1575.1249694824219,1629.199951171875,98.97342233578652,1427.0,3.905879992337539,-1.9734135065858434,11,2022,3,4,0,307,4,1645.699951171875,1645.0,1635.9000244140625
2022-11-04,1672.5,1674.5,1629.0,1630.199951171875,159.0,1273.1749877929688,1674.5,743.0849957293533,159.0,3.9841021824984892,-1.9950981963339374,11,2022,4,5,0,308,4,1627.300048828125,1645.699951171875,1645.0
2022-11-07,1676.5,1677.9000244140625,1672.9000244140625,1676.9000244140625,42.0,1267.4250183105469,1677.9000244140625,816.9528683539431,42.0,3.9998599371143833,-1.9999580690213712,11,2022,7,1,0,311,4,1672.5,1627.300048828125,1645.699951171875
2022-11-08,1712.0999755859375,1712.0999755859375,1703.199951171875,1703.199951171875,23.0,1285.3749694824219,1712.0999755859375,841.5937707820352,23.0,3.999504718880342,-1.9998507129722687,11,2022,8,2,0,312,4,1676.5,1672.5,1627.300048828125
2022-11-09,1710.0999755859375,1720.199951171875,1706.0,1707.4000244140625,497.0,1407.6499938964844,1720.199951171875,607.1336190421821,497.0,3.9978009645427264,-1.9993338957087965,11,2022,9,3,0,313,4,1712.0999755859375,1676.5,1672.5
2022-11-10,1750.300048828125,1750.300048828125,1708.199951171875,1708.199951171875,325.0,1372.9249877929688,1750.300048828125,698.898494983269,325.0,3.9842079974351137,-1.9951309601831102,11,2022,10,4,0,314,4,1710.0999755859375,1712.0999755859375,1676.5
2022-11-11,1766.0,1766.0,1757.5999755859375,1763.800048828125,257.0,1386.1000061035156,1766.0,752.7417394089246,257.0,3.9995524612312927,-1.9998661669238775,11,2022,11,5,0,315,4,1750.300048828125,1710.0999755859375,1712.0999755859375
2022-11-14,1773.5999755859375,1773.5999755859375,1761.5999755859375,1762.0,358.0,1413.7999877929688,1773.5999755859375,703.8886572579547,358.0,3.998756923698128,-1.9996242808430222,11,2022,14,1,0,318,4,1766.0,1750.300048828125,1710.0999755859375
2022-11-15,1773.800048828125,1773.800048828125,1769.9000244140625,1770.800048828125,57.0,1342.8750305175781,1773.800048828125,857.2516418226529,57.0,3.9999244227503574,-1.999977294069868,11,2022,15,2,0,319,4,1773.5999755859375,1766.0,1750.300048828125
2022-11-16,1773.0,1778.9000244140625,1773.0,1776.5999755859375,303.0,1407.875,1778.9000244140625,736.5873353088792,303.0,3.9997824897190064,-1.9999348216393449,11,2022,16,3,0,320,4,1773.800048828125,1773.5999755859375,1766.0
2022-11-17,1760.800048828125,1763.0,1756.0,1763.0,18.0,1325.0,1763.0,871.3395817169484,18.0,3.999712396172317,-1.9999140254802221,11,2022,17,4,0,321,4,1773.0,1773.800048828125,1773.5999755859375
2022-11-18,1751.9000244140625,1763.300048828125,1747.5999755859375,1763.300048828125,414.0,1422.0500183105469,1763.300048828125,672.0740982844076,414.0,3.9975559544959935,-1.9992742964567671,11,2022,18,5,0,322,4,1760.800048828125,1773.0,1773.800048828125
2022-11-21,1737.4000244140625,1744.9000244140625,1736.0999755859375,1739.0,544.0,1441.0,1744.9000244140625,598.0112096022083,544.0,3.9992520266534193,-1.9997748889189297,11,2022,21,1,0,325,4,1751.9000244140625,1760.800048828125,1773.0
2022-11-22,1738.300048828125,1741.699951171875,1738.300048828125,1741.699951171875,15.0,1309.1749877929688,1741.699951171875,862.7848138304255,15.0,3.9999308942538647,-1.9999793045020815,11,2022,22,2,0,326,4,1737.4000244140625,1751.9000244140625,1760.800048828125
2022-11-23,1744.9000244140625,1750.9000244140625,1736.5,1736.5,39.0,1315.7250061035156,1750.9000244140625,851.1770729894729,39.0,3.9987351942104823,-1.99961767682853,11,2022,23,3,0,327,4,1738.300048828125,1737.4000244140625,1751.9000244140625
2022-11-25,1753.300048828125,1757.9000244140625,1749.199951171875,1753.0,216.0,1369.0249938964844,1757.9000244140625,768.6915786715274,216.0,3.9995710452559017,-1.9998711902099535,11,2022,25,5,0,329,4,1744.9000244140625,1738.300048828125,1737.4000244140625
2022-11-28,1740.0999755859375,1741.300048828125,1740.0999755859375,1741.300048828125,132767.0,34497.42501831055,132767.0,65513.04999023553,1740.0999755859375,3.9999999985086667,1.9999999995525963,11,2022,28,1,0,332,4,1753.300048828125,1744.9000244140625,1738.300048828125
2022-11-29,1748.4000244140625,1758.199951171875,1737.9000244140625,1739.5,19416.0,6162.899993896484,19416.0,8835.404810082407,1737.9000244140625,3.99997822636438,1.9999934741798073,11,2022,29,2,0,333,4,1740.0999755859375,1753.300048828125,1744.9000244140625
2022-11-30,1746.0,1769.4000244140625,1745.0999755859375,1748.0999755859375,3339.0,2150.3999938964844,3339.0,792.4738399110471,1745.0999755859375,3.9962400238902767,1.9988854649709966,11,2022,30,3,0,334,4,1748.4000244140625,1740.0999755859375,1753.300048828125
2022-12-01,1801.0999755859375,1803.699951171875,1768.699951171875,1768.699951171875,1053.0,1598.5249633789062,1803.699951171875,364.05737378700627,1053.0,3.9603104452468862,-1.9875543242781648,12,2022,1,4,0,335,4,1746.0,1748.4000244140625,1740.0999755859375
2022-12-02,1795.9000244140625,1802.300048828125,1779.4000244140625,1802.0,1725.0,1777.1750183105469,1802.300048828125,36.39931346540068,1725.0,2.0499906653333255,-1.5325371209730236,12,2022,2,5,0,336,4,1801.0999755859375,1746.0,1748.4000244140625
2022-12-05,1767.4000244140625,1808.0,1764.300048828125,1795.699951171875,1713.0,1770.25,1808.0,42.37029987148434,1713.0,0.14610374172761453,-1.0304443054659562,12,2022,5,1,0,339,4,1795.9000244140625,1801.0999755859375,1746.0
2022-12-06,1769.300048828125,1779.4000244140625,1767.9000244140625,1768.5999755859375,105.0,1355.2250061035156,1779.4000244140625,833.4999596435687,105.0,3.999205842757892,-1.9997603420318533,12,2022,6,2,0,340,4,1767.4000244140625,1795.9000244140625,1801.0999755859375
2022-12-07,1785.5,1790.300048828125,1769.300048828125,1769.300048828125,422.0,1437.7250366210938,1790.300048828125,677.2223826513455,422.0,3.9957713716463097,-1.998713606603018,12,2022,7,3,0,341,4,1769.300048828125,1767.4000244140625,1795.9000244140625
2022-12-08,1788.699951171875,1790.9000244140625,1782.0,1782.0,713.0,1516.9750061035156,1790.9000244140625,535.999757734785,713.0,3.9987814680431413,-1.9996317162996893,12,2022,8,4,0,342,4,1785.5,1769.300048828125,1767.4000244140625
